job_number,run_time,n_procs
1777,1,109.730199
1164,1,110.002374
658,1,114.342502
640,1,114.690059
115,1,122.893403
569,1,125.141192
651,1,127.493189
2796,1,128.290417
2173,1,131.061238
2144,1,131.264903
1156,1,134.398803
180,1,138.046385
1338,1,140.010384
2079,1,150.290399
1369,1,153.226704
1819,1,155.584730
639,1,160.152706
1339,1,164.620313
1594,1,164.843527
1162,1,173.742619
1163,1,173.850857
1177,1,174.601113
317,1,178.347914
1403,1,179.197050
1342,1,191.294698
1161,1,191.925216
974,1,200.340162
637,1,201.222230
1085,1,211.329990
515,1,102.128891
896,1,103.621815
1356,1,99.074997
189,1,99.976438
2185,1,219.613943
735,1,95.473191
2376,1,97.902400
1165,1,91.589041
648,1,88.481264
2187,1,85.439133
768,1,96.128521
797,1,95.470005
643,1,93.056920
1970,1,225.527943
2600,1,86.716422
1965,1,228.943817
1388,1,79.351473
157,1,83.117755
1291,1,77.855850
698,1,76.264313
699,1,76.223453
700,1,76.363930
736,1,76.283306
737,1,76.302638
769,1,76.274640
770,1,76.242320
1311,1,75.535022
2795,1,73.306427
2979,1,73.218881
1372,1,70.954126
1736,1,72.483122
1273,1,61.096517
1274,1,61.913438
1268,1,63.284757
1968,1,65.621058
1269,1,58.783225
1014,1,60.326136
647,1,57.313747
1017,1,69.423802
804,1,57.241939
646,1,58.076391
805,1,57.332082
1271,1,60.367807
2677,1,57.222405
2105,1,48.125030
1334,1,56.420880
2474,1,58.112970
883,1,45.794055
230,1,48.850843
595,1,50.394541
1386,1,56.554487
988,1,54.904439
1310,1,44.274686
1595,1,45.759000
156,1,42.733663
1969,1,42.933183
1317,1,44.221407
649,1,39.674928
1506,1,40.416576
659,1,39.052387
1319,1,39.006457
381,1,38.122013
382,1,38.121944
385,1,38.152949
673,1,38.157916
674,1,38.209962
675,1,38.149642
676,1,38.140626
677,1,38.182788
679,1,38.157073
680,1,38.146838
831,1,38.315646
834,1,38.130623
832,1,38.201493
833,1,38.189844
835,1,38.173634
836,1,38.434670
838,1,38.127228
840,1,38.226478
841,1,38.135319
1964,1,38.196643
1978,1,38.134253
1981,1,38.252741
1984,1,38.127829
2004,1,38.177027
2005,1,38.119045
2475,1,38.130874
2699,1,38.129976
2700,1,38.139590
2702,1,38.120650
2703,1,38.118812
2704,1,38.139890
2705,1,38.206118
2706,1,38.149884
2710,1,38.136652
2714,1,38.216908
2715,1,38.147947
2716,1,38.199604
2717,1,38.161042
2718,1,38.140886
2719,1,38.176281
2720,1,38.132046
650,1,36.758948
1327,1,36.632683
2721,1,38.134901
1835,1,36.617476
2722,1,38.121172
2723,1,38.134595
2725,1,38.143117
172,1,37.362823
1316,1,37.360350
2724,1,38.265047
2442,1,36.601573
2726,1,38.127758
2443,1,36.677434
2980,1,36.652473
2981,1,36.647050
888,1,35.834913
82,1,32.776886
1270,1,34.357608
1198,1,35.882355
159,1,35.089987
1235,1,35.063462
1144,1,31.296534
1834,1,32.920052
1846,1,30.488437
1847,1,30.491425
992,1,23.641142
1734,1,23.626763
683,1,22.933232
1333,1,24.399603
1352,1,24.399956
2447,1,24.397293
2444,1,24.420667
1816,1,23.714099
1290,1,24.523111
1848,1,30.541466
890,1,22.167813
1849,1,30.514109
938,1,22.117366
1259,1,25.955132
1850,1,30.539565
1596,1,27.456943
1597,1,27.483075
605,1,28.233198
1851,1,31.274504
1370,1,29.013768
1852,1,30.528080
1853,1,30.528838
2664,1,30.536612
940,1,19.856186
941,1,20.606476
963,1,22.106879
173,1,21.359741
1773,1,22.140472
383,1,19.102934
384,1,19.151301
598,1,19.057637
820,1,19.053682
91,1,16.771004
90,1,17.129362
86,1,16.039363
92,1,16.772817
2190,1,18.297176
1293,1,18.378714
837,1,19.059500
2445,1,18.308964
2189,1,18.504224
839,1,19.057090
87,1,16.028344
93,1,16.013295
2446,1,18.407616
2448,1,18.336251
2583,1,18.332819
2701,1,19.094814
923,1,19.486229
94,1,16.214682
229,1,16.218374
83,1,15.275669
84,1,15.262349
1153,1,16.208410
1168,1,13.196871
85,1,15.243257
1167,1,14.485909
88,1,15.249169
1256,1,14.484186
89,1,15.247041
99,1,9.153189
899,1,1.524698
929,1,1.526020
682,1,3.065435
687,1,3.050330
174,1,12.226421
897,1,3.078547
2107,1,0.762356
898,1,3.059954
205,1,4.593564
2675,1,3.810690
1776,1,3.050500
206,1,4.575736
2380,1,3.050303
212,1,4.572268
211,1,4.583109
2381,1,3.040414
3017,1,4.561650
3018,1,3.037549
3019,1,3.019655
942,1,8.858301
965,1,8.715618
148,1,7.081982
103,1,7.429355
1023,1,8.518971
1779,1,7.679017
97,1,8.149008
98,1,8.186233
100,1,8.183108
101,1,8.126718
102,1,8.123524
1169,1,8.858708
1950,1,8.866338
1951,1,8.791140
