job_number,run_time,n_procs
1777,1,109.156286
1164,1,109.919147
658,1,114.356628
640,1,114.428561
115,1,122.840110
569,1,125.397746
651,1,126.617542
2796,1,128.311766
2144,1,131.301637
2173,1,131.673479
1156,1,134.384751
180,1,138.224439
1338,1,139.565135
2079,1,150.644355
1369,1,153.279015
1819,1,156.198608
639,1,160.541620
1594,1,164.788992
1339,1,164.888007
1162,1,173.861960
1163,1,174.190683
1177,1,174.795367
317,1,178.562822
1403,1,179.183315
1342,1,191.895728
1161,1,192.160879
974,1,200.742505
637,1,201.422947
1085,1,211.203077
515,1,101.606854
896,1,103.830937
1356,1,99.193817
189,1,99.888356
2376,1,97.652599
735,1,95.390021
2185,1,220.940201
768,1,95.366130
648,1,88.573986
1165,1,91.500282
2187,1,85.430902
797,1,95.424656
643,1,93.116599
2600,1,85.537920
1970,1,226.006283
1965,1,228.883018
1388,1,79.428408
157,1,83.171398
1291,1,77.878348
698,1,76.407424
699,1,76.423726
700,1,76.447759
736,1,76.243242
737,1,76.349157
769,1,76.243995
1311,1,75.497332
770,1,76.290392
2795,1,73.315004
2979,1,73.246303
1372,1,70.952118
1736,1,72.515301
1273,1,60.990979
1274,1,61.762853
1268,1,63.329202
1968,1,65.610039
646,1,57.181020
1269,1,58.781474
647,1,57.341281
804,1,57.179022
1017,1,69.369054
1014,1,60.269020
805,1,57.228931
2474,1,57.272443
1271,1,60.314916
1334,1,56.498216
2677,1,57.193295
2105,1,48.037601
1386,1,56.541473
230,1,48.861685
883,1,45.863731
595,1,50.320048
988,1,54.916318
1310,1,44.241674
1595,1,45.867176
156,1,42.969696
1969,1,42.737063
649,1,39.673119
1317,1,44.579581
1506,1,40.421888
1319,1,38.931071
659,1,39.340071
381,1,38.137282
382,1,38.145801
385,1,38.126851
673,1,38.129677
674,1,38.141932
675,1,38.152557
676,1,38.122953
677,1,38.253775
679,1,38.162237
680,1,38.125654
831,1,38.144222
832,1,38.144435
833,1,38.133120
834,1,38.160871
835,1,38.153722
838,1,38.156536
836,1,38.175130
840,1,38.140425
841,1,38.185887
1964,1,38.210897
1978,1,38.130945
1981,1,38.130674
1984,1,38.152201
2004,1,38.161212
2005,1,38.158046
2475,1,38.254932
2699,1,38.196721
2700,1,38.197992
2702,1,38.219918
2703,1,38.135535
2704,1,38.153809
2705,1,38.643591
2706,1,38.153945
2710,1,38.176715
2714,1,38.118624
2715,1,38.158915
2716,1,38.417066
2717,1,38.178594
2718,1,38.164256
2719,1,38.208200
2721,1,38.143628
2720,1,38.183048
650,1,36.616252
2722,1,38.127261
2724,1,38.145399
2723,1,38.209316
1316,1,37.410352
1327,1,36.648409
172,1,37.536361
2725,1,38.175320
2726,1,38.170300
1835,1,36.641621
2442,1,36.601415
2443,1,36.606476
2980,1,36.609066
2981,1,36.767418
888,1,35.862452
82,1,32.803182
159,1,35.159804
1270,1,34.458542
1198,1,35.877473
1235,1,35.071627
1144,1,31.272994
1834,1,32.820732
1846,1,30.551666
1847,1,30.521976
992,1,23.644194
1734,1,23.639098
1290,1,23.704313
683,1,22.894804
1816,1,23.635923
1333,1,24.428119
2444,1,24.396479
1352,1,24.445912
2447,1,24.451128
1848,1,30.577283
1849,1,30.552893
890,1,22.138161
1259,1,25.924580
938,1,22.111334
1850,1,30.536729
1851,1,30.554083
1596,1,27.440455
1597,1,27.472057
605,1,28.219740
1370,1,29.013822
1852,1,30.493571
1853,1,30.540267
2664,1,30.798687
940,1,19.825149
963,1,22.106262
941,1,20.672960
173,1,21.588087
1773,1,22.118908
383,1,19.070127
384,1,19.057700
598,1,19.081689
820,1,19.071752
90,1,16.796169
86,1,16.020626
1293,1,18.297405
91,1,16.775772
2189,1,18.297255
92,1,16.774308
2190,1,18.313829
2445,1,18.320142
87,1,16.066898
2446,1,18.304884
837,1,19.062386
839,1,19.072053
923,1,19.085712
93,1,16.005150
2448,1,18.291566
2701,1,19.063753
2583,1,18.336739
94,1,16.012687
229,1,16.013279
83,1,15.262448
1153,1,16.031545
84,1,15.262339
1168,1,12.965227
85,1,15.250289
88,1,15.248279
1167,1,14.622438
89,1,15.248841
1256,1,14.504240
99,1,9.146268
682,1,3.050330
687,1,3.049342
2675,1,3.814672
897,1,3.050013
205,1,4.579317
2107,1,0.762000
206,1,4.573850
898,1,3.049243
899,1,1.524953
211,1,4.572356
929,1,1.526985
212,1,4.574075
3017,1,4.576382
1776,1,3.043120
174,1,12.189227
2380,1,3.030246
2381,1,3.023290
3018,1,2.995501
3019,1,2.946699
942,1,8.912028
103,1,7.324087
148,1,7.301128
965,1,8.768734
97,1,8.005524
98,1,7.997608
100,1,7.963942
101,1,7.956968
102,1,7.932792
1779,1,7.956062
1023,1,8.721756
1169,1,8.672123
1950,1,8.632642
1951,1,8.590409
