job_number,run_time,n_procs
637,12,17.008594
2185,8,27.609546
317,6,29.425913
1970,4,56.012437
1965,4,57.289322
1162,12,15.341764
1163,11,28.910634
1161,2,95.551616
1594,12,13.777467
1339,4,40.937488
1165,6,15.183270
1156,16,8.459710
682,4,0.760686
1819,4,38.677770
2796,12,10.688159
640,15,10.080822
639,2,78.569965
651,2,59.688285
1177,1,167.604356
1403,1,172.920326
974,1,192.117495
1342,1,182.735190
1085,1,200.668816
1338,1,126.243547
658,25,5.850761
2107,1,0.744957
180,1,126.707225
2079,1,137.007000
1164,12,9.162046
2795,12,6.201985
1369,1,142.372229
2144,1,116.824129
115,1,110.484591
569,1,112.156813
2173,1,117.539418
1144,1,26.399367
1356,1,73.438910
1777,1,83.470515
896,1,78.783957
189,1,76.457361
515,1,76.980744
2376,28,6.545768
735,25,3.934824
899,2,0.761497
768,25,3.828025
929,2,0.762098
797,25,3.854397
2600,16,5.553102
2187,8,10.517057
1259,1,25.165691
1333,1,23.165264
1352,1,22.346795
648,2,37.714558
643,2,39.810707
699,25,3.079712
173,4,4.195440
700,25,3.061689
736,25,3.061694
737,25,3.142482
383,7,2.716444
769,25,3.325089
384,7,2.780767
941,1,19.281495
770,25,3.099722
940,1,19.029991
2979,12,6.103408
698,1,66.725134
1291,1,68.218257
157,1,74.185055
1388,1,69.848131
646,8,9.127705
598,1,18.933132
1968,2,30.131899
1271,1,50.591513
1273,1,51.184999
1269,1,51.849833
1268,1,53.214652
1014,1,53.440026
647,25,2.302170
1274,1,54.895623
804,25,2.353160
805,25,2.304970
2474,25,2.350159
1017,1,62.374779
1311,1,65.327974
1372,1,63.939520
2677,25,2.358976
1736,1,65.013619
86,1,15.692532
988,12,4.544161
87,1,15.673518
93,1,15.670763
230,16,3.061796
1595,12,3.822873
94,1,15.438569
883,12,4.526782
229,1,15.510723
595,2,23.625693
1969,2,18.605907
1319,1,32.257058
659,1,32.414971
649,1,32.840564
1506,1,33.845614
1310,1,37.751293
381,25,1.538642
2105,1,41.425452
156,1,35.583364
1334,1,49.028656
1317,1,36.935861
385,25,1.562012
1386,1,49.842682
673,25,1.796867
382,5,6.817452
942,7,1.313761
674,25,1.528090
965,7,1.231631
99,1,8.450725
675,25,1.530124
676,25,1.545341
677,25,1.533686
1950,4,2.296068
679,25,1.556760
1951,4,2.511884
680,25,2.304190
1023,1,9.001884
831,25,1.526653
1169,1,9.012669
832,25,1.527594
833,25,1.527735
97,1,8.219856
834,25,1.596477
835,25,1.946916
98,1,8.352211
836,25,1.577119
100,1,8.349303
687,4,0.602029
101,1,8.209056
897,2,1.524564
838,25,1.556732
102,1,8.220776
840,25,1.528572
1779,1,8.194254
841,25,1.535089
103,1,7.457194
206,1,4.573339
1964,25,1.539629
205,1,4.619907
148,1,7.619471
211,1,4.570476
1978,25,1.538247
212,1,4.618750
898,2,1.526319
2380,4,0.762168
2675,1,3.809546
3017,1,4.584235
1981,25,1.538030
2381,4,0.784112
1776,1,3.046316
1984,25,1.536744
3018,1,3.045065
3019,1,3.042464
2004,25,1.527313
2005,25,1.558675
2475,25,1.588482
2699,25,1.528124
2700,25,1.525933
2702,25,1.647183
2703,25,1.721627
2704,25,1.621509
2705,25,1.675921
2706,25,1.617451
2710,25,1.536380
2714,25,1.711669
2715,25,1.644771
2716,25,1.553564
2717,25,1.526546
2718,25,1.605748
2719,25,1.613030
2720,25,1.530883
2721,25,1.536452
2722,25,1.639189
2723,25,1.657431
2724,25,1.681399
2725,25,1.626920
2726,25,1.634937
2443,8,4.572482
2442,8,4.577117
1835,8,4.607680
2981,12,3.050399
2444,8,3.074143
1846,8,4.036631
1847,8,4.155175
1848,8,3.804798
650,2,18.320567
1327,2,18.372528
2980,2,18.294000
1850,8,3.831261
1851,8,3.840668
1852,8,3.836858
1853,8,3.811063
1596,12,2.305306
1849,2,15.236197
2664,4,7.627896
1597,12,2.294546
172,1,37.209779
1316,1,37.206870
2447,2,12.221267
159,1,34.865442
683,2,11.421350
1235,1,35.025075
888,1,35.325712
82,1,32.616349
1834,1,32.624962
1198,1,35.664527
1270,1,33.824638
820,22,1.538096
1370,1,27.300978
890,1,20.310368
992,1,21.830773
1734,1,21.614281
1290,1,21.744100
938,1,20.170650
837,25,0.766667
963,1,20.355129
1773,1,20.356984
605,1,26.310065
1816,1,21.645648
839,25,0.764385
2701,25,0.763571
2190,12,1.525818
2445,8,2.287480
174,4,3.048475
2189,5,4.578947
2446,8,2.303323
2448,8,2.288218
2583,12,1.539822
923,1,17.416287
1293,1,16.910243
1168,1,11.573059
1167,1,12.334065
84,1,12.978675
85,1,12.979572
89,1,12.978031
1256,1,12.759600
88,1,13.505512
83,1,13.534800
1153,1,14.111604
92,1,14.137480
90,1,14.616300
91,1,14.645585
