job_number,run_time,n_procs
1777,1,109.081506
1164,1,109.945325
640,1,114.371996
658,1,115.089553
115,1,122.933584
569,1,125.018394
651,1,126.622903
2796,1,128.295218
2144,1,131.132033
2173,1,131.174309
1156,1,134.133780
180,1,138.109740
1338,1,139.521196
2079,1,150.094892
1369,1,153.160085
1819,1,155.482649
639,1,161.136406
1339,1,164.575864
1594,1,164.597866
1163,1,173.882911
1162,1,174.177046
1177,1,174.629027
317,1,178.298020
1403,1,179.251997
1342,1,191.339495
1161,1,192.148232
974,1,200.472676
637,1,201.410700
1085,1,211.128444
515,1,101.745574
896,1,103.656942
1356,1,99.045961
189,1,99.884956
2185,1,219.832045
735,1,95.271433
2376,1,97.540045
768,1,95.357351
1165,1,91.464583
648,1,88.571456
2187,1,85.428097
797,1,95.265062
643,1,93.027689
2600,1,85.322532
1970,1,226.053911
1965,1,230.743656
1388,1,79.225095
157,1,83.036860
1291,1,77.737712
698,1,76.265923
700,1,76.193235
699,1,76.291150
736,1,76.236092
737,1,76.366680
769,1,76.273390
770,1,76.185111
1311,1,75.567018
2795,1,73.182053
2979,1,73.193737
1372,1,70.983557
1736,1,73.148735
1273,1,61.000096
1274,1,61.869387
1268,1,63.293316
1968,1,65.749358
646,1,57.213674
1269,1,58.775762
647,1,57.154749
804,1,57.221151
1014,1,60.270631
1017,1,69.374712
1271,1,60.201313
805,1,57.257094
2474,1,57.256608
2105,1,47.995762
1334,1,56.359266
2677,1,57.184164
230,1,48.804967
1386,1,56.438200
595,1,50.319240
883,1,45.801125
1310,1,44.192706
988,1,54.916605
1595,1,45.715948
156,1,42.736087
1969,1,42.664847
1317,1,44.183393
649,1,39.652555
1506,1,40.389559
659,1,38.901832
1319,1,38.899346
381,1,38.184009
382,1,38.870852
385,1,38.118270
673,1,38.108309
674,1,38.101196
675,1,38.267024
676,1,38.145224
679,1,38.102997
680,1,38.186001
831,1,38.171495
832,1,38.105057
677,1,39.339861
833,1,38.129144
835,1,38.132339
834,1,38.182765
838,1,38.097238
836,1,38.111893
840,1,38.109426
841,1,38.112386
1964,1,38.149598
1978,1,38.098998
1981,1,38.110773
1984,1,38.129240
2004,1,38.279045
2005,1,38.114304
2475,1,38.123193
2699,1,38.109617
2700,1,38.106322
2702,1,38.128120
2703,1,38.134214
2704,1,38.097898
2705,1,38.121246
2706,1,38.128882
2710,1,38.187338
2714,1,38.135647
2715,1,38.097156
2716,1,38.112487
2717,1,38.215801
2718,1,38.179370
2719,1,38.105090
650,1,36.609477
2720,1,38.120721
2721,1,38.269692
1316,1,37.333208
2722,1,38.113380
1327,1,36.629983
172,1,37.372025
2724,1,38.144663
2723,1,38.178191
2726,1,38.157967
1835,1,36.600895
2725,1,38.229376
2442,1,36.613514
2443,1,36.573621
2980,1,36.577160
888,1,35.816384
2981,1,36.733166
82,1,32.838982
159,1,35.064375
1270,1,34.313688
1198,1,35.826616
1235,1,35.051180
1144,1,31.274562
1834,1,32.793014
1846,1,30.483488
992,1,23.664655
1290,1,23.680658
1734,1,23.632429
1847,1,30.483852
1333,1,24.419339
1352,1,24.402065
2444,1,24.463164
1816,1,23.620014
2447,1,24.411384
1848,1,30.487807
890,1,22.125359
683,1,22.864624
1259,1,25.940977
938,1,22.103097
1849,1,30.489524
1850,1,30.486261
1596,1,27.435576
1597,1,27.474719
1851,1,30.641823
605,1,28.482101
1370,1,28.996428
1852,1,30.533222
1853,1,30.503539
2664,1,30.510196
940,1,19.822665
941,1,20.584764
963,1,22.109665
173,1,21.359079
1773,1,22.120051
383,1,19.066443
384,1,19.070365
598,1,19.046788
86,1,16.007708
90,1,16.779675
91,1,16.765881
1293,1,18.300530
92,1,16.763109
2189,1,18.330258
2190,1,18.284289
820,1,19.060740
2445,1,18.386520
837,1,19.066859
87,1,15.999823
839,1,19.048721
923,1,19.052260
93,1,16.021004
2701,1,19.068425
2446,1,18.296283
94,1,16.082007
2448,1,18.298263
2583,1,18.298847
229,1,16.053942
83,1,15.282141
1153,1,16.205373
84,1,15.244345
1168,1,12.962752
85,1,15.247249
1167,1,14.487952
99,1,9.159381
88,1,15.261368
1256,1,14.724199
89,1,15.257135
682,1,3.048012
687,1,3.052812
899,1,1.528511
897,1,3.047220
929,1,1.523635
2675,1,3.808538
205,1,4.576687
206,1,4.576573
2107,1,0.762876
898,1,3.047843
1776,1,3.047262
174,1,12.195588
2380,1,3.049194
211,1,4.579147
212,1,4.567007
3017,1,4.541423
2381,1,3.012006
3018,1,3.003955
3019,1,3.016205
942,1,8.929488
103,1,7.213495
148,1,7.222925
965,1,8.677528
97,1,8.106527
100,1,7.874764
98,1,8.046620
1023,1,8.547703
102,1,8.027910
1950,1,8.523033
101,1,8.082009
1779,1,7.988911
1169,1,8.717054
1951,1,8.702809
