Calculating one second of processing time
ONE_SECOND=3014
Starting tasks from tasks_250-first_in_first_out-minimal_current_makespan-cpus_32_vm_0.trace
==========================================
job_number,run_time,n_procs
1846,8,3.814862
1847,8,3.837085
1848,8,3.848817
1372,1,70.887350
1773,1,22.110471
1849,8,3.825879
1816,1,23.620911
1734,1,23.684318
1850,8,3.818358
1851,8,3.861538
1852,8,3.824517
1853,8,3.848759
1951,4,2.295586
1950,4,2.320895
1388,1,78.782134
1834,1,32.752781
1819,4,38.353606
1356,1,96.144424
1338,1,133.142071
1736,1,65.186435
1964,25,1.733857
974,1,192.385641
1085,1,201.995081
1969,2,19.882107
1177,1,166.334195
1369,1,143.388544
1968,2,29.829742
1777,1,98.439216
1970,4,48.815658
1965,4,49.522910
1342,1,176.240502
1978,25,1.537153
1981,25,1.533574
1984,25,1.701601
1403,1,163.337002
2004,25,2.039555
2107,1,0.761888
2005,25,1.554925
2189,12,2.325470
2190,12,1.593204
2187,8,10.719215
2185,8,25.292452
2105,1,39.937622
2173,1,98.437628
2144,1,99.282579
2079,1,111.372111
2376,32,3.119876
2380,4,0.766976
2381,4,0.763385
2444,8,3.182028
2445,8,2.455195
2443,8,4.610794
2442,8,4.654910
2446,8,2.286369
2447,8,2.999995
2448,8,2.126485
2474,25,2.284535
2475,25,1.546005
2583,12,1.540759
2675,1,3.785390
2600,16,5.335237
2677,25,2.291718
2664,4,7.781165
2699,25,1.528237
2700,25,1.547032
2701,25,0.857626
2702,25,1.562008
2703,25,1.747408
2704,25,1.686332
2705,25,1.646565
2706,25,1.613005
2710,25,1.593790
2714,25,1.527777
2715,25,1.572199
2716,25,1.557177
2717,25,1.535722
2718,25,1.524458
2719,25,1.537653
2720,25,1.531970
2721,25,1.527267
2722,25,1.788608
2723,25,1.600024
2724,25,1.541585
2725,25,1.557211
2726,25,2.353941
2795,12,6.092037
2796,12,10.670530
2979,12,6.070334
2980,12,3.451505
3019,1,2.901941
3018,1,2.929630
2981,12,2.944809
3017,1,4.020650

real	11m29.004s
user	207m25.573s
sys	0m3.137s
Starting tasks from tasks_250-first_in_first_out-minimal_current_makespan-cpus_32_vm_0.trace
==========================================
job_number,run_time,n_procs
173,4,5.334965
103,1,7.616713
148,1,7.617915
102,1,8.379141
101,1,8.387137
98,1,8.404303
97,1,8.417810
100,1,8.416781
174,4,3.079172
99,1,9.163633
205,1,4.578845
206,1,4.596653
211,1,4.582220
212,1,4.584765
83,1,15.144039
89,1,15.221389
84,1,15.250748
85,1,15.245675
88,1,15.261913
94,1,15.830394
87,1,15.899699
86,1,15.907106
93,1,15.936457
92,1,16.544001
91,1,16.570399
90,1,16.580155
229,1,14.202335
82,1,29.069837
159,1,30.902143
172,1,32.556531
156,1,36.516114
157,1,65.134796
189,1,75.787407
115,1,93.253360
180,1,102.548486
230,32,1.843832
381,25,2.623735
382,25,1.787461
383,25,1.384402
384,25,1.103166
385,25,1.638279
637,12,16.788019
598,1,18.761347
317,6,29.065183
595,2,24.503214
640,25,4.646513
605,1,27.535568
646,25,2.598723
647,25,2.741218
650,2,15.691132
649,2,16.864120
643,2,40.036848
648,2,36.816312
658,25,4.604678
639,2,72.032695
673,25,1.562839
674,25,1.542990
675,25,1.581370
676,25,1.765728
677,25,2.281650
679,25,1.617848
680,25,1.654651
682,4,0.681270
687,4,0.681220
651,2,55.783082
698,25,3.450993
515,1,92.491844
699,25,3.148811
700,25,3.274006
683,2,11.227338
735,25,3.814288
736,25,3.062689
737,25,3.072246
659,1,38.502030
768,25,3.815857
769,25,3.059641
770,25,3.054865
569,1,116.606075
797,25,4.142466
804,25,2.298766
805,25,2.710048
820,25,0.842489
831,25,1.612765
832,25,1.563062
833,25,1.698684
834,25,1.545750
835,25,1.593622
836,25,1.582009
837,25,0.762174
838,25,1.569876
839,25,0.762061
840,25,1.584207
841,25,1.557751
899,2,0.848871
929,2,0.845490
898,2,1.613030
897,2,1.648823
942,12,1.237300
883,12,4.048149
965,12,1.199509
988,12,4.600280
1023,1,9.158118
1156,16,8.436325
923,1,19.042594
940,1,19.824712
1153,1,16.024422
941,1,20.546171
890,1,22.045051
938,1,22.071953
963,1,21.979866
992,1,23.585719
1161,12,16.035081
1144,1,31.247435
888,1,35.818232
1162,12,14.809411
1164,12,9.156224
1163,12,14.540819
1165,12,7.644048
1169,1,10.242860
1168,1,12.991892
1167,1,14.489888
1256,1,14.487662
1014,1,60.163011
1290,1,23.658903
1017,1,69.459978
1293,1,18.304706
1327,2,18.306526
1259,1,25.923150
1333,1,24.398792
1270,1,34.309020
1235,1,35.079445
1198,1,35.873281
1316,1,37.416707
1319,1,38.890197
1352,1,24.424821
1310,1,44.232828
1317,1,44.222635
1370,1,28.993450
1339,4,41.240703
896,1,104.064567
1269,1,58.684795
1271,1,60.219494
1273,1,60.973539
1274,1,61.727345
1268,1,63.415776
1334,1,56.402955
1594,12,13.785383
1595,12,3.821423
1506,1,40.370213
1596,12,2.293280
1597,12,2.310807
1776,1,3.048739
1386,1,56.393261
1311,1,75.421881
1835,8,4.619754
1779,1,8.400444
1291,1,77.703156
1846,8,3.992069
1847,8,4.047917
1848,8,3.838628
1372,1,70.933818
1773,1,22.088099
1849,8,3.809822
1734,1,23.620266
1816,1,23.628237
1850,8,4.014394
1851,8,3.838256
1853,8,3.845552
1852,8,4.254735
1950,4,2.283771
1951,4,2.307027
1388,1,79.094755
1834,1,32.632372
1819,4,37.902365
1356,1,96.960900
1338,1,132.847830
1736,1,65.432007
1964,25,1.609160
974,1,193.397357
1085,1,203.701272
1969,2,20.319460
1177,1,166.722725
1369,1,143.462213
1968,2,29.333799
1777,1,98.278882
1965,4,48.959519
1970,4,49.043034
1342,1,176.000130
1978,25,1.580259
1981,25,1.528024
1984,25,1.592257
1403,1,163.930302
2004,25,1.529815
2107,1,0.761892
2005,25,1.562486
2189,12,1.561652
2190,12,1.556890
2187,8,10.676320
2185,8,24.516036
2105,1,40.820711
2144,1,99.822611
2173,1,99.829736
2079,1,113.456326
2376,32,3.199750
2380,4,0.760774
2381,4,0.849958
2444,8,3.408706
2445,8,3.036644
2443,8,4.655924
2442,8,5.318045
2446,8,2.309600
2448,8,2.235163
2447,8,3.087256
2474,25,2.293254
2475,25,1.524696
2583,12,1.696471
2675,1,3.711886
2600,16,5.537312
2664,4,7.636440
2677,25,2.578931
2699,25,2.313031
2700,25,1.778424
2701,25,0.851204
2702,25,1.526602
2703,25,1.571730
2704,25,1.527955
2705,25,1.560588
2706,25,1.824416
2710,25,3.059343
2714,25,1.605035
2715,25,1.559299
2716,25,1.569936
2717,25,1.545548
2718,25,1.526742
2719,25,1.527505
2720,25,2.295710
2721,25,1.614695
2722,25,1.635412
2723,25,1.627730
2724,25,1.562626
2725,25,1.535020
2726,25,1.583398
2795,12,6.101418
2796,12,10.917209
2979,12,6.114300
2980,12,3.050261
3018,1,2.715384
3019,1,3.030205
2981,12,3.048242
3017,1,3.817426

real	11m34.396s
user	207m28.696s
sys	0m3.125s
Starting tasks from tasks_250-first_in_first_out-minimal_current_makespan-cpus_32_vm_0.trace
==========================================
job_number,run_time,n_procs
173,4,5.337917
148,1,7.669834
103,1,7.744707
101,1,8.381094
102,1,8.386926
98,1,8.428209
97,1,8.460031
100,1,8.457667
174,4,3.093415
99,1,9.227561
205,1,4.537745
206,1,4.567872
211,1,4.532226
212,1,4.567874
85,1,15.260162
84,1,15.272796
83,1,15.280014
88,1,15.252898
89,1,15.250299
86,1,15.877814
87,1,15.904520
93,1,15.971121
94,1,15.973103
90,1,16.535660
91,1,16.606892
92,1,16.666551
229,1,14.410558
82,1,29.100195
159,1,30.593418
172,1,32.657602
156,1,35.971754
157,1,68.461273
189,1,79.430019
115,1,97.612496
180,1,106.759165
230,32,1.570872
381,25,1.528689
382,25,1.721284
383,25,1.057719
384,25,0.783942
385,25,1.562370
637,12,16.789293
598,1,18.799801
317,6,28.883943
595,2,24.363526
605,1,27.065260
640,25,4.889713
646,25,2.312060
647,25,2.541184
650,2,15.741224
649,2,17.102096
643,2,39.855713
648,2,36.983874
639,2,72.090182
658,25,5.090825
673,25,1.602804
674,25,1.649786
675,25,1.916516
676,25,1.598527
677,25,1.574909
679,25,1.673539
680,25,1.576599
682,4,0.657919
687,4,0.684653
651,2,55.966525
698,25,3.332520
515,1,91.483885
699,25,3.106676
700,25,3.353045
683,2,11.282414
735,25,3.827583
736,25,3.071559
737,25,3.061066
659,1,38.605748
768,25,3.817091
769,25,3.078023
770,25,3.060449
569,1,116.772138
797,25,3.814508
804,25,2.289518
805,25,2.378826
820,25,0.901700
831,25,1.646455
832,25,2.301305
833,25,1.584282
834,25,1.567540
835,25,1.712501
836,25,1.576768
837,25,0.849133
838,25,1.534626
839,25,0.777352
840,25,1.528204
841,25,1.566785
899,2,0.765161
929,2,0.761720
897,2,1.526906
898,2,1.523725
942,12,1.101619
965,12,0.799965
883,12,3.811990
988,12,4.575112
1023,1,9.143561
1156,16,8.426251
923,1,19.044301
1153,1,15.999497
940,1,19.823747
941,1,20.575221
890,1,22.077850
938,1,22.087403
963,1,22.014157
992,1,23.563798
1161,12,16.342619
1144,1,31.227828
888,1,35.832529
1162,12,14.784742
1164,12,9.204231
1163,12,14.551390
1165,12,7.680705
1169,1,9.145338
1168,1,12.982106
1167,1,14.470396
1256,1,14.471440
1014,1,60.189349
1290,1,23.620740
1017,1,69.462412
1293,1,18.284462
1327,2,18.302684
1259,1,26.505865
1333,1,24.379666
1270,1,34.323456
1235,1,35.051224
1198,1,35.907438
1316,1,37.406658
1319,1,38.856351
1352,1,24.449717
1317,1,44.211470
1310,1,44.226776
1370,1,28.945946
896,1,103.519311
1339,4,41.760690
1269,1,58.651760
1271,1,60.179231
1273,1,60.986504
1274,1,61.737447
1268,1,63.223772
1334,1,56.405880
1594,12,13.741735
1595,12,3.819800
1506,1,40.379022
1596,12,2.284408
1597,12,2.287943
1776,1,3.085286
1386,1,56.365564
1311,1,75.387981
1835,8,4.606546
1779,1,8.381663
1291,1,77.685109
1846,8,3.842236
1847,8,3.811763
1848,8,3.820616
1372,1,70.929325
1773,1,22.087069
1849,8,3.858216
1734,1,23.624988
1816,1,23.602738
1850,8,3.873488
1851,8,3.831455
1852,8,3.836816
1853,8,3.812291
1950,4,2.284812
1951,4,2.298239
1388,1,78.884364
1834,1,32.475666
1819,4,38.332113
1356,1,97.067903
1338,1,132.520897
1736,1,65.825929
1964,25,1.574032
974,1,193.385366
1085,1,201.245267
1969,2,19.717829
1177,1,165.678086
1369,1,142.100792
1968,2,29.623923
1777,1,98.698235
1970,4,49.070907
1965,4,49.688673
1342,1,176.988149
1978,25,1.527257
1981,25,1.526817
1403,1,161.815395
1984,25,1.695080
2004,25,1.629515
2107,1,0.762805
2005,25,1.527674
2189,12,1.835592
2190,12,2.083324
2187,8,10.553098
2185,8,24.719505
2105,1,40.356924
2144,1,98.471368
2173,1,99.286051
2079,1,112.805895
2376,32,3.516130
2381,4,0.761731
2380,4,0.808369
2445,8,2.320323
2444,8,3.287387
2442,8,4.690139
2443,8,4.708196
2446,8,2.315080
2447,8,3.071405
2448,8,2.196751
2474,25,2.403244
2475,25,1.654396
2583,12,1.525554
2675,1,3.801104
2600,16,5.426509
2664,4,7.655358
2677,25,2.303993
2699,25,1.525730
2700,25,1.985468
2701,25,0.789189
2702,25,1.549707
2703,25,1.564483
2704,25,1.534305
2705,25,1.628980
2706,25,1.577941
2710,25,1.531731
2714,25,1.535819
2715,25,1.526127
2716,25,1.534733
2717,25,1.641107
2718,25,1.546181
2719,25,1.536728
2720,25,1.587656
2721,25,1.561324
2722,25,1.718083
2723,25,1.610210
2724,25,1.899427
2725,25,1.557431
2726,25,1.609995
2795,12,6.135308
2796,12,10.661252
2979,12,6.209467
2980,12,3.041251
3018,1,2.697966
2981,12,3.009637
3019,1,2.997043
3017,1,3.784424

real	11m35.706s
user	207m35.721s
sys	0m3.184s
Starting tasks from tasks_250-first_in_first_out-minimal_current_makespan-cpus_32_vm_0.trace
==========================================
job_number,run_time,n_procs
173,4,5.450825
148,1,7.624624
103,1,7.704455
100,1,8.382944
101,1,8.377531
97,1,8.487815
98,1,8.481412
102,1,8.466706
174,4,3.053543
99,1,9.244573
205,1,4.574471
206,1,4.572710
211,1,4.573301
212,1,4.575770
85,1,15.165698
83,1,15.234637
89,1,15.212873
84,1,15.241981
88,1,15.266060
87,1,15.821903
94,1,15.829034
93,1,15.906481
86,1,15.973471
91,1,16.589049
90,1,16.597265
92,1,16.600819
229,1,13.901167
82,1,29.398090
159,1,30.512609
172,1,32.867845
156,1,36.390732
157,1,66.128445
189,1,76.429401
115,1,93.099373
180,1,103.530414
230,32,2.311179
381,25,1.608743
382,25,2.148556
383,25,2.303462
384,25,1.271983
385,25,2.116460
637,12,16.785905
598,1,18.727474
317,6,28.904419
640,25,4.640928
595,2,24.671083
646,25,2.336729
605,1,27.646458
647,25,2.490115
650,2,15.798017
649,2,17.017649
643,2,39.360479
648,2,36.669833
658,25,4.686385
639,2,71.592532
673,25,1.572548
674,25,1.799131
675,25,1.679319
676,25,1.573812
677,25,1.534244
679,25,1.535146
680,25,1.528596
682,4,0.663109
687,4,0.683038
651,2,55.716782
698,25,3.907615
699,25,3.089026
515,1,93.232156
700,25,3.800805
683,2,11.648844
735,25,3.837114
736,25,3.078737
737,25,3.086229
659,1,38.532691
768,25,3.838078
769,25,3.120351
770,25,3.125862
569,1,116.215276
797,25,3.851179
804,25,2.327271
805,25,2.389679
820,25,0.761108
831,25,1.559111
832,25,1.568970
833,25,1.764137
834,25,1.635568
835,25,1.538811
836,25,1.561783
837,25,0.859731
838,25,1.585280
839,25,0.764205
840,25,1.529269
841,25,1.538462
929,2,0.761696
899,2,0.790259
897,2,1.522914
898,2,1.522508
942,12,0.762230
965,12,0.787864
883,12,3.814834
988,12,4.570519
1023,1,9.154244
1156,16,8.472511
923,1,19.066591
940,1,19.822857
1153,1,16.053724
941,1,20.613346
890,1,22.077679
938,1,22.070922
963,1,22.041694
992,1,23.552709
1161,12,16.026219
1144,1,31.250050
888,1,35.716402
1162,12,14.524490
1164,12,9.167194
1163,12,14.489360
1165,12,7.659194
1169,1,9.146806
1168,1,12.946093
1256,1,14.474297
1167,1,14.620775
1014,1,60.227424
1290,1,23.657009
1017,1,69.272256
1293,1,18.285241
1327,2,18.298023
1259,1,25.896160
1333,1,24.384549
1270,1,34.324956
1235,1,35.056839
1198,1,35.799272
1316,1,37.373812
1319,1,38.934976
1352,1,24.398528
1317,1,44.180969
1310,1,44.241996
1370,1,28.947991
1339,4,41.360791
896,1,103.496158
1269,1,58.700363
1271,1,60.222623
1273,1,60.994964
1274,1,61.674658
1268,1,63.298928
1334,1,56.436220
1594,12,13.768679
1595,12,4.102782
1506,1,40.375903
1596,12,2.298941
1597,12,2.287639
1776,1,3.060327
1386,1,56.329159
1311,1,75.467635
1835,8,4.607232
1779,1,8.380521
1291,1,77.695288
1846,8,3.810008
1847,8,3.810494
1848,8,3.823675
1372,1,70.788555
1773,1,22.104598
1849,8,3.825780
1816,1,23.612751
1734,1,23.653824
1850,8,3.820344
1851,8,3.823322
1852,8,3.862688
1853,8,3.825503
1950,4,2.284346
1951,4,2.288710
1388,1,79.049940
1834,1,32.617809
1819,4,37.919406
1356,1,96.818493
1338,1,132.387041
1736,1,65.557895
1964,25,2.207928
974,1,192.377681
1085,1,202.667131
1969,2,19.678271
1177,1,164.867823
1369,1,143.372645
1968,2,29.823393
1777,1,98.435736
1342,1,175.487912
1970,4,48.731519
1965,4,49.710672
1978,25,2.012471
1981,25,1.646512
1403,1,162.852927
1984,25,1.951348
2004,25,1.837691
2107,1,0.762517
2005,25,1.567965
2189,12,1.550937
2190,12,1.542107
2187,8,10.596350
2185,8,24.727218
2105,1,40.511109
2173,1,103.045222
2144,1,103.164692
2079,1,116.635538
2376,32,3.336979
2381,4,0.762227
2380,4,0.829306
2444,8,3.378589
2445,8,3.558983
2443,8,4.631169
2442,8,4.661564
2446,8,2.286819
2448,8,2.278121
2447,8,2.930885
2474,25,2.286292
2475,25,1.526322
2583,12,1.573542
2675,1,3.755696
2600,16,5.344224
2664,4,7.590781
2677,25,2.519231
2699,25,1.622949
2700,25,1.564839
2701,25,0.806298
2702,25,1.525951
2703,25,1.765590
2704,25,1.525525
2705,25,1.526372
2706,25,1.526545
2710,25,1.527793
2714,25,1.624064
2715,25,1.539844
2716,25,1.553904
2717,25,1.598654
2718,25,1.615107
2719,25,1.589927
2720,25,1.691271
2721,25,1.645001
2722,25,1.602383
2723,25,1.573103
2724,25,2.296812
2725,25,1.953893
2726,25,1.552123
2795,12,6.093942
2796,12,10.693274
2979,12,6.142842
2980,12,3.056911
3018,1,2.751723
2981,12,2.988815
3019,1,2.985215
3017,1,4.142220

real	11m38.800s
user	207m31.310s
sys	0m3.228s
Starting tasks from tasks_250-first_in_first_out-minimal_current_makespan-cpus_32_vm_0.trace
==========================================
job_number,run_time,n_procs
173,4,5.389079
148,1,7.666258
103,1,7.684007
97,1,8.405358
100,1,8.398638
102,1,8.388810
98,1,8.426969
101,1,8.460456
174,4,3.077811
99,1,9.140910
205,1,4.566509
206,1,4.567170
211,1,4.545118
212,1,4.565862
84,1,15.033749
85,1,15.295637
88,1,15.286477
83,1,15.320588
89,1,15.292555
94,1,15.694929
86,1,15.973150
93,1,15.960167
87,1,16.024162
92,1,16.585466
90,1,16.595759
91,1,16.592973
229,1,14.394699
82,1,28.621089
159,1,31.122639
172,1,32.866207
156,1,36.666817
157,1,65.630475
189,1,76.353260
115,1,93.491913
180,1,102.519794
230,32,1.617904
381,25,1.540922
382,25,1.638653
383,25,1.187763
384,25,0.824591
385,25,1.550800
637,12,16.779854
598,1,18.726149
317,6,28.861393
595,2,24.304574
605,1,27.250933
640,25,5.391175
646,25,2.753017
647,25,2.340578
650,2,15.826394
649,2,16.906454
643,2,40.311406
648,2,36.707371
639,2,71.703174
658,25,4.615608
673,25,1.536582
674,25,1.527367
675,25,1.565812
676,25,1.583906
677,25,1.575985
679,25,1.558149
680,25,1.737436
682,4,0.724611
687,4,0.723855
651,2,55.212717
698,25,3.121659
515,1,92.769122
699,25,3.417577
700,25,3.508228
683,2,11.149165
735,25,3.855977
736,25,3.068027
737,25,3.054190
659,1,38.541022
768,25,3.828254
769,25,3.052417
770,25,3.093367
569,1,116.383876
797,25,3.816773
804,25,2.310394
805,25,2.298982
820,25,0.787515
831,25,1.559188
832,25,1.704280
833,25,1.566432
834,25,1.605599
835,25,1.560781
836,25,1.526035
837,25,0.800052
838,25,1.647829
839,25,0.817757
840,25,1.536271
841,25,1.610930
899,2,0.817225
929,2,0.830998
897,2,1.558476
898,2,1.595211
942,12,1.072025
965,12,0.842586
883,12,3.878561
988,12,4.599443
1023,1,9.148594
1156,16,8.419495
923,1,19.130648
940,1,19.799139
1153,1,16.009909
941,1,20.542950
890,1,22.059983
938,1,22.148945
963,1,22.033625
992,1,23.627654
1161,12,16.043661
1144,1,31.240305
888,1,35.766595
1162,12,14.543805
1164,12,9.149095
1163,12,14.514759
1165,12,7.632327
1169,1,9.151499
1168,1,12.961373
1167,1,14.473335
1256,1,14.491499
1014,1,60.145349
1290,1,23.957432
1017,1,69.335273
1293,1,18.278345
1327,2,18.351609
1259,1,25.958887
1333,1,24.411578
1270,1,34.403439
1235,1,35.101081
1198,1,35.869488
1316,1,37.376327
1319,1,38.921238
1352,1,24.453873
1317,1,44.186557
1310,1,44.229608
1370,1,28.961091
1339,4,41.444692
896,1,103.900128
1269,1,58.730716
1271,1,60.174063
1273,1,60.914876
1274,1,61.698953
1268,1,63.236129
1334,1,56.392798
1594,12,13.844714
1595,12,3.808634
1506,1,40.300660
1596,12,2.297580
1597,12,2.301178
1776,1,3.049308
1386,1,56.505548
1311,1,75.445051
1835,8,4.574425
1779,1,8.388991
1291,1,77.649330
1846,8,3.821348
1847,8,3.809649
1848,8,3.820759
1372,1,70.856330
1773,1,22.120720
1849,8,3.826729
1734,1,23.612495
1816,1,23.623820
1850,8,3.811703
1851,8,3.823315
1852,8,3.847492
1853,8,3.832059
1951,4,2.288828
1950,4,2.304871
1388,1,78.884668
1834,1,32.546771
1819,4,37.800298
1356,1,96.567868
1338,1,132.373576
1736,1,64.673434
1964,25,1.643105
974,1,192.935381
1085,1,202.999753
1969,2,19.970630
1177,1,165.648616
1369,1,142.713608
1968,2,29.761507
1777,1,98.155045
1970,4,49.151771
1342,1,175.700246
1965,4,49.581171
1978,25,1.575612
1981,25,1.528010
1984,25,2.471468
1403,1,163.679041
2004,25,1.665985
2107,1,0.762158
2005,25,1.587473
2189,12,1.744695
2190,12,1.538266
2187,8,10.484125
2185,8,24.473904
2105,1,39.380933
2173,1,98.274672
2144,1,98.724500
2079,1,112.218353
2376,32,3.137267
2380,4,0.763331
2381,4,0.776350
2444,8,3.078600
2445,8,2.317170
2442,8,4.575157
2443,8,4.620812
2446,8,2.286520
2447,8,3.024953
2448,8,2.087600
2474,25,2.385344
2475,25,1.886856
2583,12,1.646337
2600,16,5.342944
2675,1,3.747344
2664,4,7.624253
2677,25,2.325741
2699,25,1.526876
2700,25,1.891007
2701,25,0.832433
2702,25,1.622942
2703,25,1.657285
2704,25,1.539935
2705,25,1.577418
2706,25,1.596409
2710,25,1.532707
2714,25,1.536287
2715,25,1.584322
2716,25,1.525444
2717,25,1.595697
2718,25,1.833053
2719,25,1.616697
2720,25,1.530779
2721,25,1.665434
2722,25,1.646923
2723,25,1.965007
2724,25,1.587571
2725,25,1.554928
2726,25,1.524398
2795,12,6.088474
2796,12,10.670301
2979,12,6.155162
2980,12,3.066634
3018,1,2.689811
3019,1,2.689427
2981,12,3.041351
3017,1,3.777572

real	11m29.571s
user	207m18.036s
sys	0m3.212s
Starting tasks from tasks_250-first_in_first_out-minimal_current_makespan-cpus_32_vm_0.trace
==========================================
job_number,run_time,n_procs
173,4,5.394782
148,1,7.615767
103,1,7.650542
run_sched_test.sh: line 62: [: -ge: unary operator expected
100,1,8.394079
97,1,8.410850
102,1,8.398730
101,1,8.414002
98,1,8.469313
174,4,3.063225
99,1,9.153078
205,1,4.567779
206,1,4.578218
211,1,4.564860
212,1,4.577683
85,1,15.132304
88,1,15.142957
89,1,15.159412
83,1,15.230435
84,1,15.252755
87,1,15.818096
94,1,15.843772
93,1,15.932730
86,1,15.973382
90,1,16.473181
91,1,16.521943
92,1,16.538347
229,1,14.082049
82,1,28.722431
159,1,31.253043
172,1,32.927614
156,1,36.819500
157,1,65.548943
189,1,75.282993
115,1,93.690751
180,1,103.190535
230,32,1.597929
381,25,1.543209
382,25,2.475558
383,25,0.873345
384,25,1.096729
385,25,1.539824
637,12,16.775322
598,1,18.875494
317,6,29.252541
595,2,24.562972
640,25,4.852645
605,1,27.482827
646,25,2.547325
647,25,2.346130
650,2,15.746906
649,2,17.026953
643,2,39.879741
648,2,36.503713
639,2,71.704544
658,25,4.609499
673,25,2.533541
674,25,1.611672
675,25,1.569738
676,25,2.119060
677,25,1.605140
679,25,1.816862
680,25,1.650239
682,4,0.659967
687,4,0.681997
651,2,55.344137
698,25,3.439379
515,1,92.623450
699,25,3.061569
700,25,3.432820
683,2,11.316741
735,25,3.928001
736,25,3.052477
659,1,38.414034
737,25,3.307071
768,25,3.814212
769,25,3.049759
569,1,115.791476
770,25,3.070289
797,25,3.811621
804,25,2.352399
805,25,2.294421
820,25,0.771948
831,25,1.541824
832,25,1.525593
833,25,1.548312
834,25,1.535842
835,25,1.672087
836,25,1.649949
837,25,0.765349
838,25,1.542803
839,25,0.821032
840,25,1.526475
841,25,1.567469
899,2,0.761209
929,2,0.764178
897,2,1.531853
898,2,1.536293
942,12,0.762421
965,12,0.800890
883,12,3.884177
988,12,4.574146
1023,1,9.139080
1156,16,8.419943
923,1,19.002898
940,1,19.786624
1153,1,15.989715
941,1,20.552204
890,1,22.071193
938,1,22.116890
963,1,22.213261
992,1,23.569345
1161,12,16.007331
1144,1,31.184466
888,1,35.739371
1162,12,14.522049
1164,12,9.145658
1163,12,15.059454
1165,12,7.662753
1169,1,9.158687
1168,1,12.968109
1167,1,14.476735
1256,1,14.484886
1014,1,60.130052
1290,1,23.621006
1017,1,69.296080
1293,1,18.293534
1327,2,18.315317
1259,1,25.945239
1333,1,24.386387
1270,1,34.379501
1235,1,35.106011
1198,1,35.868151
1316,1,37.388962
1319,1,38.883962
1352,1,24.405043
1310,1,44.205377
1317,1,44.284345
1370,1,28.982881
896,1,103.554497
1339,4,41.374091
1269,1,58.931016
1271,1,60.273849
1273,1,60.984880
1274,1,61.719757
1268,1,63.243721
1334,1,56.376222
1594,12,13.756770
1595,12,3.816679
1506,1,40.368594
1596,12,2.316395
